participant_id,NQs,age,gender,academic_study,computer_mouse,recruitment,order,q_id,creature,dataset,scale,response,true_value,deviation,abs_deviation,calculation,scratchpad,qtext
dbb2cfd8a02c3146f59cab9b4454e829,12,51-55,Female,High School or Less,Yes,Prolific,12,QI2,tribble,dataset1,linear,17.5,10.68524351,6.814756492,6.814756492,,"17500
1000",How many times more Tribbles are there in 4540 than in 4520?
dbb2cfd8a02c3146f59cab9b4454e829,12,51-55,Female,High School or Less,Yes,Prolific,13,QI3,tribble,dataset1,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
dbb2cfd8a02c3146f59cab9b4454e829,12,51-55,Female,High School or Less,Yes,Prolific,14,QE1,tribble,dataset1,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,linear,"It triples in size from 5,000 to 15,000",,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,3,QI2,ewok,dataset2,linear,15,10.68524351,4.314756492,4.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,4,QE2,ewok,dataset2,linear,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,5,QI1,ewok,dataset2,linear,14000,14363.34135,-363.341348,363.341348,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,6,QE1,ewok,dataset2,linear,300,481.6152,-181.6152,181.6152,,,What is the population of Ewoks in 10 ABY?
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,7,QI3,ewok,dataset2,linear,12,6.245447942,5.754552058,5.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,log2,it increases by 11000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,10,QI3,tribble,dataset1,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,11,QE2,tribble,dataset1,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,12,QI2,tribble,dataset1,log2,11,10.68524351,0.314756492,0.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,13,QI1,tribble,dataset1,log2,14800,14363.34135,436.658652,436.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
940b450d1f4d6762317cc7f96d7e35cf,12,46-50,Female,Undergraduate Degree,Yes,Prolific,14,QE1,tribble,dataset1,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,log2,The population has increased by four,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,3,QE1,ewok,dataset2,log2,512,481.6152,30.38480004,30.38480004,,,What is the population of Ewoks in 10 ABY?
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,4,QI1,ewok,dataset2,log2,16000,14363.34135,1636.658652,1636.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,5,QI3,ewok,dataset2,log2,6,6.245447942,-0.245447942,0.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,6,QI2,ewok,dataset2,log2,16,10.68524351,5.314756492,5.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,7,QE2,ewok,dataset2,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,linear,The population doble ,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,10,QI2,tribble,dataset1,linear,15,10.68524351,4.314756492,4.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,11,QI1,tribble,dataset1,linear,3,14363.34135,-14360.34135,14360.34135,,,"From 4520 to 4540, the population increases by ____ Tribbles."
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,12,QE1,tribble,dataset1,linear,1000,481.6152,518.3848,518.3848,,,What is the population of Tribbles in stardate 4510?
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,13,QE2,tribble,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
f79a4c5a2fee9e4898755ad707af41a4,12,26-30,Male,Graduate Degree,Yes,Prolific,14,QI3,tribble,dataset1,linear,10,6.245447942,3.754552058,3.754552058,,,How long does it take for the population of Tribbles in stardate 4510 to double?
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,2,Q0,ewok,dataset1,linear,The population increases by approximately 10000,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,3,QI1,ewok,dataset1,linear,14000,14363.34135,-363.341348,363.341348,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,4,QE1,ewok,dataset1,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,5,QE2,ewok,dataset1,linear,28,28.44947006,-0.449470062,0.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,6,QI2,ewok,dataset1,linear,15,10.68524351,4.314756492,4.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,7,QI3,ewok,dataset1,linear,10,6.245447942,3.754552058,3.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,9,Q0,tribble,dataset2,log2,Quadruples,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,10,QI1,tribble,dataset2,log2,12288,14363.34135,-2075.341348,2075.341348,,,"From 4520 to 4540, the population increases by ____ Tribbles."
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,11,QI2,tribble,dataset2,log2,16,10.68524351,5.314756492,5.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,12,QE2,tribble,dataset2,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,13,QE1,tribble,dataset2,log2,512,481.6152,30.38480004,30.38480004,,,What is the population of Tribbles in stardate 4510?
b3b1c5c0d48941a81492ab282b34516a,12,26-30,Female,Graduate Degree,Yes,Prolific,14,QI3,tribble,dataset2,log2,7,6.245447942,0.754552058,0.754552058,,,How long does it take for the population of Tribbles in stardate 4510 to double?
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,2,Q0,tribble,dataset1,linear,Population increase,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,3,QI1,tribble,dataset1,linear,12300,14363.34135,-2063.341348,2063.341348,,,"From 4520 to 4540, the population increases by ____ Tribbles."
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,4,QE1,tribble,dataset1,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,5,QE2,tribble,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,6,QI2,tribble,dataset1,linear,15950,10.68524351,15939.31476,15939.31476,,,How many times more Tribbles are there in 4540 than in 4520?
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,7,QI3,tribble,dataset1,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,9,Q0,ewok,dataset2,log2,Population increase,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,10,QI3,ewok,dataset2,log2,2.5,6.245447942,-3.745447942,3.745447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,11,QE2,ewok,dataset2,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,12,QI1,ewok,dataset2,log2,24885,14363.34135,10521.65865,10521.65865,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,13,QE1,ewok,dataset2,log2,487,481.6152,5.384800044,5.384800044,,,What is the population of Ewoks in 10 ABY?
cf59a1fc753bf0e0a0620262f128bdbe,12,31-35,Female,Graduate Degree,Yes,Prolific,14,QI2,ewok,dataset2,log2,20,10.68524351,9.314756492,9.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,2,Q0,ewok,dataset2,log2,"8,192",,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,3,QI2,ewok,dataset2,log2,16,10.68524351,5.314756492,5.314756492,,"16,384/1,024= ",How many times more Ewoks are there in 40 ABY than in 20 ABY?
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,4,QE2,ewok,dataset2,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,5,QI1,ewok,dataset2,log2,10,14363.34135,-14353.34135,14353.34135,,"16,384/1,524","From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,6,QE1,ewok,dataset2,log2,512,481.6152,30.38480004,30.38480004,,,What is the population of Ewoks in 10 ABY?
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,7,QI3,ewok,dataset2,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,9,Q0,tribble,dataset1,linear,"5,000",,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,10,QI3,tribble,dataset1,linear,0,6.245447942,-6.245447942,6.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,11,QI2,tribble,dataset1,linear,15,10.68524351,4.314756492,4.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,12,QE2,tribble,dataset1,linear,25,28.44947006,-3.449470062,3.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,13,QI1,tribble,dataset1,linear,14,14363.34135,-14349.34135,14349.34135,,,"From 4520 to 4540, the population increases by ____ Tribbles."
485661bb269b630ebd9660c3b20962fe,12,31-35,Female,Some Undergraduate Courses,Yes,Prolific,14,QE1,tribble,dataset1,linear,125,481.6152,-356.6152,356.6152,,,What is the population of Tribbles in stardate 4510?
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,2,Q0,tribble,dataset2,linear,it increases from 5000 to 15000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,3,QI1,tribble,dataset2,linear,13500,14363.34135,-863.341348,863.341348,,,"From 4520 to 4540, the population increases by ____ Tribbles."
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,4,QE2,tribble,dataset2,linear,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,5,QI2,tribble,dataset2,linear,23000,10.68524351,22989.31476,22989.31476,,1500 24500,How many times more Tribbles are there in 4540 than in 4520?
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,6,QE1,tribble,dataset2,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,7,QI3,tribble,dataset2,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,9,Q0,ewok,dataset1,log2,it increases from 5500 to 16500,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,10,QI3,ewok,dataset1,log2,9,6.245447942,2.754552058,2.754552058,,450,How long does it take for the population of Ewoks in 10 ABY to double?
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,11,QI2,ewok,dataset1,log2,11,10.68524351,0.314756492,0.314756492,,"16500, 1500",How many times more Ewoks are there in 40 ABY than in 20 ABY?
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,12,QE1,ewok,dataset1,log2,450,481.6152,-31.61519996,31.61519996,,,What is the population of Ewoks in 10 ABY?
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,13,QE2,ewok,dataset1,log2,24,28.44947006,-4.449470062,4.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
e4d2b800d1bfa67b51e2acbef7c442a6,12,26-30,Male,Graduate Degree,Yes,Prolific,14,QI1,ewok,dataset1,log2,15000,14363.34135,636.658652,636.658652,,"1500, 16500","From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,log2,4096,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,3,QI3,ewok,dataset2,log2,512,6.245447942,505.7545521,505.7545521,,,How long does it take for the population of Ewoks in 10 ABY to double?
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,4,QE2,ewok,dataset2,log2,25,28.44947006,-3.449470062,3.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,5,QE1,ewok,dataset2,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,6,QI2,ewok,dataset2,log2,25800,10.68524351,25789.31476,25789.31476,28000-2200=25800,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,7,QI1,ewok,dataset2,log2,21000,14363.34135,6636.658652,6636.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,linear,12000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,10,QI3,tribble,dataset1,linear,10,6.245447942,3.754552058,3.754552058,,,How long does it take for the population of Tribbles in stardate 4510 to double?
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,11,QI2,tribble,dataset1,linear,15000,10.68524351,14989.31476,14989.31476,,,How many times more Tribbles are there in 4540 than in 4520?
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,12,QI1,tribble,dataset1,linear,15000,14363.34135,636.658652,636.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,13,QE2,tribble,dataset1,linear,23,28.44947006,-5.449470062,5.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
c587f7775b0ef6550fde4d6dd5f76d3a,12,26-30,Female,Graduate Degree,Yes,Prolific,14,QE1,tribble,dataset1,linear,0,481.6152,-481.6152,481.6152,,,What is the population of Tribbles in stardate 4510?
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,2,Q0,tribble,dataset1,log2,"Has increased by over 10,000, which means the population has increased by 2.5 times",,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,3,QE2,tribble,dataset1,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,4,QE1,tribble,dataset1,log2,530,481.6152,48.38480004,48.38480004,,,What is the population of Tribbles in stardate 4510?
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,5,QI2,tribble,dataset1,log2,11.7,10.68524351,1.014756492,1.014756492,16400/1400=11.71,,How many times more Tribbles are there in 4540 than in 4520?
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,6,QI1,tribble,dataset1,log2,15000,14363.34135,636.658652,636.658652,16400-1400=15000,,"From 4520 to 4540, the population increases by ____ Tribbles."
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,7,QI3,tribble,dataset1,log2,6,6.245447942,-0.245447942,0.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,9,Q0,ewok,dataset2,linear,"The population began to increase, the increase was increasing every year",,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,10,QI2,ewok,dataset2,linear,19,10.68524351,8.314756492,8.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,11,QE1,ewok,dataset2,linear,400,481.6152,-81.61519996,81.61519996,,,What is the population of Ewoks in 10 ABY?
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,12,QI1,ewok,dataset2,linear,18000,14363.34135,3636.658652,3636.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,13,QE2,ewok,dataset2,linear,26.5,28.44947006,-1.949470062,1.949470062,,,"In what ABY does the population of Ewoks reach 4,000?"
0c373c177d39dae861b524129a7689dc,12,19-25,Male,Undergraduate Degree,Yes,Prolific,14,QI3,ewok,dataset2,linear,3.5,6.245447942,-2.745447942,2.745447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,log2,It grows/doubles,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,3,QE1,ewok,dataset2,log2,500,481.6152,18.38480004,18.38480004,512-256=256,,What is the population of Ewoks in 10 ABY?
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,4,QI3,ewok,dataset2,log2,3,6.245447942,-3.245447942,3.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,5,QI1,ewok,dataset2,log2,23800,14363.34135,9436.658652,9436.658652,25000-1200=23800,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,6,QI2,ewok,dataset2,log2,20.8,10.68524351,10.11475649,10.11475649,25000/1200=20.83,"25,000 in 40
1,200 in 20",How many times more Ewoks are there in 40 ABY than in 20 ABY?
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,7,QE2,ewok,dataset2,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,linear,It grows,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,10,QI1,tribble,dataset1,linear,16500,14363.34135,2136.658652,2136.658652,,1000 im 4520,"From 4520 to 4540, the population increases by ____ Tribbles."
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,11,QI2,tribble,dataset1,linear,17.5,10.68524351,6.814756492,6.814756492,17500/1000=17.5,"17500
1000",How many times more Tribbles are there in 4540 than in 4520?
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,12,QE2,tribble,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,13,QI3,tribble,dataset1,linear,10,6.245447942,3.754552058,3.754552058,,,How long does it take for the population of Tribbles in stardate 4510 to double?
93b2e31088054d864e18d888b96833f6,12,31-35,Female,Graduate Degree,Yes,Prolific,14,QE1,tribble,dataset1,linear,1000,481.6152,518.3848,518.3848,,,What is the population of Tribbles in stardate 4510?
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,2,Q0,tribble,dataset2,linear,triples,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,3,QE2,tribble,dataset2,linear,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,4,QE1,tribble,dataset2,linear,1000,481.6152,518.3848,518.3848,,,What is the population of Tribbles in stardate 4510?
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,5,QI1,tribble,dataset2,linear,15,14363.34135,-14348.34135,14348.34135,,,"From 4520 to 4540, the population increases by ____ Tribbles."
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,6,QI2,tribble,dataset2,linear,15,10.68524351,4.314756492,4.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,7,QI3,tribble,dataset2,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,9,Q0,ewok,dataset1,log2,quadruples,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,10,QE1,ewok,dataset1,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,11,QI2,ewok,dataset1,log2,16,10.68524351,5.314756492,5.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
a8bd2426e919b930fb32e084a0ef98d1,12,36-40,Female,Undergraduate Degree,Yes,Prolific,12,QI3,ewok,dataset1,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
