"participant_id","NQs","age","gender","academic_study","computer_mouse","recruitment","order","q_id","qtext","creature","dataset","scale","response","true_value","deviation","abs_deviation","closest_pt_value","closest_pt_deviation","closest_pt_abs_deviation","showed_work","showed_work_n","calculation","scratchpad","pop20_est","pop40_est","anchored","logic","work_notes"
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","28",28.44947006,-0.449470062,0.449470062,27,1,1,0,4,,,,,,,
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",5,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,1,4,,"1536 in 20
24576 in 40",1536,24576,,"correct",
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",6,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","23040",14363.34135,8676.658652,8676.658652,22897.43,142.57,142.57,1,4,,"1536 in 20
24576 in 40",1536,24576,"log grid lines","correct","estimated between grid lines"
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",7,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","4",6.245447942,-2.245447942,2.245447942,6,-2,2,0,4,,,,,,,
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","increases by 12500",,,,,,,0,4,,,,,,,
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",10,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","16500",14363.34135,2136.658652,2136.658652,15517.75,982.25,982.25,1,4,,"1000
17500",1000,17500,"base tens","correct",
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",11,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,4,,,,,,,
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",12,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","17.5",10.68524351,6.814756492,6.814756492,11.15,6.35,6.35,1,4,,"17500
1000",1000,17500,,"correct",
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",13,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","5",6.245447942,-1.245447942,1.245447942,4,1,1,0,4,,,,,,,
"dbb2cfd8a02c3146f59cab9b4454e829",12,"51-55","Female","High School or Less","Yes","Prolific",14,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,4,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","linear","It triples in size from 5,000 to 15,000",,,,,,,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",3,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","linear","15",10.68524351,4.314756492,4.314756492,18.76,-3.76,3.76,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","linear","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",5,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","linear","14000",14363.34135,-363.341348,363.341348,22897.43,-8897.43,8897.43,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",6,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","linear","300",481.6152,-181.6152,181.6152,466.8964,-166.8964,166.8964,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",7,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","linear","12",6.245447942,5.754552058,5.754552058,6,6,6,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","log2","it increases by 11000",,,,,,,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","log2","5",6.245447942,-1.245447942,1.245447942,4,1,1,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",11,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","log2","27",28.44947006,-1.449470062,1.449470062,24,3,3,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",12,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","log2","11",10.68524351,0.314756492,0.314756492,11.15,-0.15,0.15,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",13,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","log2","14800",14363.34135,436.658652,436.658652,15517.75,-717.75,717.75,0,0,,,,,,,
"940b450d1f4d6762317cc7f96d7e35cf",12,"46-50","Female","Undergraduate Degree","Yes","Prolific",14,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","log2","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","The population has increased by four",,,,,,,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",3,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","512",481.6152,30.38480004,30.38480004,466.8964,45.1036,45.1036,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",4,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","16000",14363.34135,1636.658652,1636.658652,22897.43,-6897.43,6897.43,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",5,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","6",6.245447942,-0.245447942,0.245447942,6,0,0,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",6,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",7,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","The population doble",,,,,,,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",10,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","15",10.68524351,4.314756492,4.314756492,11.15,3.85,3.85,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",11,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","3",14363.34135,-14360.34135,14360.34135,15517.75,-15514.75,15514.75,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",12,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","1000",481.6152,518.3848,518.3848,445.4833,554.5167,554.5167,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",13,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,0,,,,,,,
"f79a4c5a2fee9e4898755ad707af41a4",12,"26-30","Male","Graduate Degree","Yes","Prolific",14,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","10",6.245447942,3.754552058,3.754552058,4,6,6,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","linear","The population increases by approximately 10000",,,,,,,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",3,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","linear","14000",14363.34135,-363.341348,363.341348,15517.75,-1517.75,1517.75,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",4,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","linear","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",5,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","linear","28",28.44947006,-0.449470062,0.449470062,24,4,4,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",6,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","linear","15",10.68524351,4.314756492,4.314756492,11.15,3.85,3.85,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",7,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","linear","10",6.245447942,3.754552058,3.754552058,4,6,6,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","log2","Quadruples",,,,,,,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",10,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","log2","12288",14363.34135,-2075.341348,2075.341348,22897.43,-10609.43,10609.43,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",11,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","log2","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",12,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","log2","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",13,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","log2","512",481.6152,30.38480004,30.38480004,466.8964,45.1036,45.1036,0,0,,,,,,,
"b3b1c5c0d48941a81492ab282b34516a",12,"26-30","Female","Graduate Degree","Yes","Prolific",14,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","log2","7",6.245447942,0.754552058,0.754552058,6,1,1,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","Population increase",,,,,,,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",3,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","12300",14363.34135,-2063.341348,2063.341348,15517.75,-3217.75,3217.75,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",4,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",5,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",6,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","15950",10.68524351,15939.31476,15939.31476,11.15,15938.85,15938.85,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",7,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","5",6.245447942,-1.245447942,1.245447942,4,1,1,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","Population increase",,,,,,,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","2.5",6.245447942,-3.745447942,3.745447942,6,-3.5,3.5,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",11,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",12,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","24885",14363.34135,10521.65865,10521.65865,22897.43,1987.57,1987.57,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",13,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","487",481.6152,5.384800044,5.384800044,466.8964,20.1036,20.1036,0,0,,,,,,,
"cf59a1fc753bf0e0a0620262f128bdbe",12,"31-35","Female","Graduate Degree","Yes","Prolific",14,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","20",10.68524351,9.314756492,9.314756492,18.76,1.24,1.24,0,0,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","8192",,,,,,,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",3,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,1,2,,"16,384/1,024=",1024,16384,,"correct",
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",5,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","10",14363.34135,-14353.34135,14353.34135,22897.43,-22887.43,22887.43,1,2,,"16,384/1,524",1524,16384,"log grid lines","incorrect",
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",6,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","512",481.6152,30.38480004,30.38480004,466.8964,45.1036,45.1036,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",7,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","5",6.245447942,-1.245447942,1.245447942,6,-1,1,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","5000",,,,,,,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",10,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","0",6.245447942,-6.245447942,6.245447942,4,-4,4,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",11,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","15",10.68524351,4.314756492,4.314756492,11.15,3.85,3.85,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",12,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","25",28.44947006,-3.449470062,3.449470062,24,1,1,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",13,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","14",14363.34135,-14349.34135,14349.34135,15517.75,-15503.75,15503.75,0,2,,,,,,,
"485661bb269b630ebd9660c3b20962fe",12,"31-35","Female","Some Undergraduate Courses","Yes","Prolific",14,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","125",481.6152,-356.6152,356.6152,445.4833,-320.4833,320.4833,0,2,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","linear","it increases from 5000 to 15000",,,,,,,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",3,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","linear","13500",14363.34135,-863.341348,863.341348,22897.43,-9397.43,9397.43,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",4,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","linear","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",5,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","linear","23000",10.68524351,22989.31476,22989.31476,18.76,22981.24,22981.24,1,4,,"1500 24500",1500,24500,,"incorrect",
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",6,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","linear","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",7,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","linear","5",6.245447942,-1.245447942,1.245447942,6,-1,1,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","log2","it increases from 5500 to 16500",,,,,,,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","log2","9",6.245447942,2.754552058,2.754552058,4,5,5,1,4,,"450",,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",11,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","log2","11",10.68524351,0.314756492,0.314756492,11.15,-0.15,0.15,1,4,,"16500, 1500",1500,16500,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",12,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","log2","450",481.6152,-31.61519996,31.61519996,445.4833,4.51670000000001,4.51670000000001,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",13,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","log2","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,4,,,,,,,
"e4d2b800d1bfa67b51e2acbef7c442a6",12,"26-30","Male","Graduate Degree","Yes","Prolific",14,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","log2","15000",14363.34135,636.658652,636.658652,15517.75,-517.75,517.75,1,4,,"1500, 16500",1500,16500,"base tens","correct",
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","4096",,,,,,,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",3,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","512",6.245447942,505.7545521,505.7545521,6,506,506,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","25",28.44947006,-3.449470062,3.449470062,27,-2,2,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",5,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",6,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","25800",10.68524351,25789.31476,25789.31476,18.76,25781.24,25781.24,1,1,"28000-2200=25800",,2200,28000,,"incorrect",
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",7,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","21000",14363.34135,6636.658652,6636.658652,22897.43,-1897.43,1897.43,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","12000",,,,,,,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","10",6.245447942,3.754552058,3.754552058,4,6,6,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",11,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","15000",10.68524351,14989.31476,14989.31476,11.15,14988.85,14988.85,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",12,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","15000",14363.34135,636.658652,636.658652,15517.75,-517.75,517.75,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",13,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","23",28.44947006,-5.449470062,5.449470062,24,-1,1,0,1,,,,,,,
"c587f7775b0ef6550fde4d6dd5f76d3a",12,"26-30","Female","Graduate Degree","Yes","Prolific",14,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","0",481.6152,-481.6152,481.6152,445.4833,-445.4833,445.4833,0,1,,,,,,,
"0c373c177d39dae861b524129a7689dc",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","log2","Has increased by over 10,000, which means the population has increased by 2.5 times",,,,,,,0,2,,,,,,,
"0c373c177d39dae861b524129a7689dc",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",3,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","log2","27",28.44947006,-1.449470062,1.449470062,24,3,3,0,2,,,,,,,
"0c373c177d39dae861b524129a7689dc",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",4,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","log2","530",481.6152,48.38480004,48.38480004,445.4833,84.5167,84.5167,0,2,,,,,,,
"0c373c177d39dae861b524129a7689dc",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",5,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","log2","11.7",10.68524351,1.014756492,1.014756492,11.15,0.549999999999999,0.549999999999999,1,2,"16400/1400=11.71",,1400,16400,,"correct",
"0c373c177d39dae861b524129a7689dc",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",6,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","log2","15000",14363.34135,636.658652,636.658652,15517.75,-517.75,517.75,1,2,"16400-1400=15000",,1400,16400,"base tens","correct",
"0c373c177d39dae861b524129a7689dc",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",7,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","log2","6",6.245447942,-0.245447942,0.245447942,4,2,2,0,2,,,,,,,
"0c373c177d39dae861b524129a7689dc",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","linear","The population began to increase, the increase was increasing every year",,,,,,,0,2,,,,,,,
