"participant_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"13",0,"Uncertain","Clustering"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Neutral","Different slope"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Neutral","Different shape"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"3",0,"Certain","Clustering"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Neutral","Clustering"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Different shape"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Neutral","Different shape"
"a591e5209a2afe3c325b97c89cbbd723",12,"36-40","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Uncertain","Clustering"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Very Uncertain","Different slope"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Very Uncertain","Different shape"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Very Certain","Different shape, Different slope"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Outlier(s)"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"19",0,"Certain","Clustering"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Neutral","Clustering, Different shape"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"8",0,"Neutral","Different shape, Outlier(s)"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Different shape, Different slope"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape, Different slope"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Very Certain","Clustering, Different range, Different shape, Different slope, Outlier(s)"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Clustering, Different range, Different shape, Different slope"
"1b1bc71eeb0097d0bb0bd407af878bab",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Uncertain","Clustering, Different range"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Very Certain","Outlier(s)"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Outlier(s)"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Very Certain","Outlier(s)"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different shape"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"9,6",0,"Uncertain","Clustering, Outlier(s)"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Certain","Clustering, Outlier(s)"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Neutral","Different range, Other, lack of bigger outliers on the right side (vertically)"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Very Certain","Different shape, Different slope, Outlier(s)"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different shape, Different slope"
"e77f4a4e1e58a09ace52d92eb90d0c56",13,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape, Different slope"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"3",0,"Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"13",0,"Very Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"4",0,"Very Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different range"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"10",1,"Very Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Different range"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Different range"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"4",0,"Very Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"9",0,"Very Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"18",0,"Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different range"
"9a343791971f54f8d05cd5fd64ecf8e0",13,"31-35","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different range"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"8",0,"Certain","Different slope"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Neutral","Outlier(s)"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Very Certain","Different shape"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different slope"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"19",0,"Neutral","Outlier(s)"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Clustering"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different shape"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"12",1,"Very Certain","Different slope"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Very Certain","Outlier(s)"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Certain","Different slope"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Neutral","Different shape"
"8272e57ef5dc9a9fefb22052cead5e5b",13,"19-25","Female","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"13",0,"Very Certain","Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"3",0,"Certain","Different range, Different shape, Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"20",0,"Certain","Clustering, Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Clustering, Different slope, Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape, Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"9",0,"Neutral","Clustering, Different shape"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"3",0,"Certain","Clustering, Different shape, Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"19",0,"Uncertain","Clustering, Different range"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"14",0,"Certain","Clustering, Different shape"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"19",0,"Certain","Different shape, Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"13,14",1,"Certain","Different shape, Different slope"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"6",0,"Neutral","Clustering, Outlier(s)"
"2b3eccd5e24d392d3613fdd7f4793fb4",12,"31-35","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"15",0,"Certain","Clustering, Different shape, Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Clustering, Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different shape"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"13",0,"Neutral","Other, Scattering"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"12",1,"Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Very Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different slope"
"e1fda0972e73721581ca48c13b6387dd",13,"56-60","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"1",0,"Neutral","Different slope"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Uncertain","Clustering"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Uncertain","Clustering"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Uncertain","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"9",0,"Neutral","Outlier(s)"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Uncertain","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different shape"
"908ac2e239979151eb1e54eac1b54d10",12,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Uncertain","Clustering"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different shape"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Neutral","Clustering"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"10",0,"Uncertain","Clustering"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"8",0,"Uncertain","Clustering, Different range"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different shape"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"8",0,"Neutral","Different range"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Uncertain","Different shape"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Neutral","Different shape"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"d9e98b327b4e59cd58a1b48103418654",12,"19-25","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"6,11",0,"Very Uncertain","Clustering"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different slope"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"11",0,"Certain","Clustering"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Different range"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Neutral","Clustering"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Uncertain","Different slope"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"18",0,"Certain","Clustering"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"8",0,"Certain","Outlier(s)"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Different shape"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Uncertain","Different shape"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Uncertain","Different range"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"3",0,"Neutral","Different shape"
"b76d8b50e7ef5217e7370eb527e8ffbb",12,"Over 60","Female","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"13",0,"Neutral","Different range"
"3e0f01840983b0972c6db82e13b08085",13,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different shape, Different slope, Outlier(s)"
"3e0f01840983b0972c6db82e13b08085",13,"19-25","Male","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"2",0,"Neutral","Clustering"
"3e0f01840983b0972c6db82e13b08085",13,"19-25","Male","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Very Certain","Different shape, Different slope, Outlier(s)"
